Target,Income,Age,Gender,Score,Tenure
0,376718,43,2,415,30
0,372367,30,2,385,35
0,633588,63,2,432,33
0,512007,51,2,239,40
0,584622,51,2,363,15
0,156723,24,2,216,40
0,236940,59,2,615,20
0,151250,18,2,658,19
0,114459,40,2,261,24
0,747847,49,2,626,26
0,588855,49,2,402,15
0,95569,22,2,232,10
0,366001,90,2,513,19
0,546525,24,2,350,31
0,624011,22,2,215,28
0,134753,65,2,485,23
0,338652,70,2,668,15
0,66440,65,2,789,24
0,727430,82,2,374,10
0,493997,24,2,470,29
0,85125,28,2,302,23
0,258858,73,2,743,29
0,369438,45,2,594,34
0,426691,30,2,418,12
0,139724,49,2,665,32
0,580500,47,2,234,30
0,292849,57,2,230,39
0,665190,56,2,346,27
0,471270,29,2,613,31
0,484438,46,2,721,39
0,561776,68,2,774,11
0,362730,30,2,449,24
0,285287,70,2,430,36
0,383599,29,2,602,18
0,211899,84,2,387,26
0,728294,45,2,221,31
0,729365,32,2,690,33
0,129991,68,2,741,15
0,572641,38,2,729,34
0,186043,54,2,681,10
0,545924,21,2,345,27
0,754332,77,2,319,30
0,539986,49,2,366,26
0,260106,90,2,656,20
0,123671,18,2,643,16
0,425629,24,2,269,19
0,90528,63,2,488,26
0,368755,81,2,592,19
0,560200,45,2,618,33
0,664535,45,2,556,20
0,794121,75,2,637,12
0,687990,45,2,696,10
0,218315,40,2,424,20
0,589833,32,2,583,18
0,773717,88,2,309,17
0,173466,72,2,384,24
0,605767,55,2,609,32
0,788433,58,2,727,12
0,486135,85,2,239,40
0,311965,28,2,757,34
0,480475,69,2,701,40
0,374402,53,2,354,27
0,503577,36,2,738,37
0,229723,45,2,373,38
0,660633,31,2,342,11
0,723272,75,2,310,37
0,382716,80,2,211,38
0,429116,67,2,539,22
0,433667,58,2,254,21
0,157339,69,2,682,15
0,265863,23,2,573,29
0,768608,40,2,388,37
0,795813,53,2,622,21
0,347233,74,2,294,37
0,507708,47,2,427,10
0,128008,85,2,234,21
0,315449,85,2,488,14
0,194510,78,2,640,38
0,83936,41,2,717,27
0,743804,26,2,774,11
0,317802,42,2,512,10
0,507698,81,2,650,25
0,308895,90,2,773,40
0,481280,87,2,755,24
0,681547,46,2,704,37
0,38021,25,2,451,33
0,789251,47,2,205,27
0,409731,41,2,368,39
0,37877,53,2,321,25
0,510092,86,2,274,14
0,184602,64,2,208,10
0,574088,29,2,548,17
0,432922,47,2,425,19
0,662866,67,2,673,18
0,284118,76,2,723,31
0,96200,48,2,587,31
0,397535,53,2,455,21
0,552389,67,2,702,30
0,482762,28,2,444,13
0,219919,22,2,419,28
0,535846,21,2,538,33
0,748664,56,2,233,32
0,93874,57,2,420,37
0,732680,50,2,291,10
0,370818,34,2,769,17
0,189323,54,2,667,32
0,145313,34,2,315,24
0,456948,68,2,212,40
0,42086,41,2,645,30
0,574940,75,2,498,21
0,474852,38,2,613,32
0,247058,34,2,430,10
0,128722,25,2,448,30
0,181005,89,2,338,33
0,774998,55,2,619,12
0,598079,67,2,580,24
0,505004,47,2,324,14
0,619206,55,2,612,10
0,745603,40,2,233,24
0,323098,44,2,272,24
0,403618,60,2,329,29
0,606473,24,2,458,37
0,289547,68,2,256,10
0,703267,77,2,528,14
0,474691,46,2,306,13
0,520553,87,2,420,25
0,392973,60,2,783,17
0,622946,58,2,733,26
0,282141,29,2,317,16
0,647402,47,2,678,25
0,734000,67,2,766,40
0,174335,70,2,509,10
0,96688,19,2,515,28
0,341985,58,2,315,17
0,469960,30,2,489,28
0,569982,59,2,690,23
0,769119,50,2,684,37
0,625581,47,2,556,36
0,707776,74,2,341,39
0,130356,79,2,624,17
0,339983,40,2,646,35
0,486278,79,2,779,19
0,143616,65,2,747,40
0,315240,21,2,453,13
0,297130,45,2,449,35
0,347515,30,2,375,22
0,637318,31,2,267,22
0,178380,34,2,664,34
0,151183,51,2,637,26
0,229113,76,2,478,14
0,679443,90,2,535,15
0,577802,80,2,714,12
0,71514,50,2,726,33
0,533100,62,2,703,23
0,499779,54,2,695,15
0,313454,76,2,736,18
0,221056,58,2,542,22
0,271437,78,2,447,35
0,483437,54,2,494,38
0,387521,25,2,524,35
0,582644,90,2,308,21
0,338247,73,2,528,17
0,726904,48,2,730,31
0,240551,63,2,223,12
0,571854,53,2,205,18
0,113596,60,2,467,34
0,785740,56,2,517,30
0,107983,57,2,596,31
0,301081,48,2,343,18
0,625326,52,2,650,40
0,182807,69,2,348,29
0,86452,77,2,423,37
0,565128,68,2,725,19
0,305195,81,2,240,18
0,759635,30,2,766,40
0,662126,48,2,606,35
0,340098,35,2,571,34
0,243935,31,2,772,18
0,559751,83,2,310,11
0,605057,29,2,339,26
0,528254,73,2,655,13
0,526378,18,2,695,36
0,632415,69,2,576,24
0,686662,67,2,370,24
0,226768,72,2,401,17
0,696512,18,2,500,35
0,340611,64,2,214,18
0,780526,73,2,223,32
0,297225,50,2,567,10
0,382752,63,2,302,13
0,32444,21,2,350,17
0,133829,51,2,438,12
0,418944,65,2,599,26
0,647998,47,2,302,12
0,775351,57,2,279,36
0,325391,59,2,422,10
0,356478,37,2,548,29
0,799792,44,2,406,36
0,558585,22,2,345,15
0,576203,33,2,378,33
0,527538,27,2,330,27
0,690403,62,2,741,33
0,668293,23,2,214,13
0,689262,79,2,563,19
0,328173,31,2,524,17
0,268987,31,2,497,24
0,717991,50,2,507,21
0,443422,37,2,589,34
0,318311,58,2,782,30
0,549703,21,2,352,40
0,511071,73,2,762,18
0,502098,23,2,233,31
0,185280,71,2,674,26
0,779491,42,2,533,29
0,133143,22,2,329,33
0,493137,21,2,467,20
0,509318,80,2,737,13
0,232721,33,2,600,11
0,502754,25,2,736,29
0,708990,29,2,283,31
0,686036,47,2,596,36
0,628180,77,2,341,33
0,476637,62,2,550,30
0,185798,34,2,770,14
0,477256,78,2,480,35
0,495184,19,2,386,11
0,537745,56,2,406,15
0,277735,83,2,630,22
0,419507,64,2,621,28
0,782404,40,2,345,11
0,322816,78,2,330,28
0,144920,86,2,704,16
0,660719,30,2,293,24
0,467642,18,2,518,38
0,414897,18,2,326,30
0,209679,44,2,751,35
0,213904,18,2,736,28
0,125995,29,2,592,17
0,392067,71,2,722,12
0,651239,47,2,700,25
0,734507,47,2,488,23
0,131149,56,2,641,32
0,482817,33,2,610,23
0,357446,83,2,301,24
0,443377,50,2,540,19
0,320504,62,2,549,37
0,528213,60,2,206,29
0,761515,18,2,402,36
0,638432,89,2,325,18
0,303912,22,2,721,15
0,657518,72,2,659,26
0,292671,22,2,368,15
0,95205,38,2,432,19
0,185827,66,2,735,11
0,298657,57,2,299,17
0,725729,21,2,542,24
0,291745,46,2,348,10
0,269799,44,2,537,23
0,91590,42,2,460,15
0,310651,72,2,226,17
0,737287,55,2,656,29
0,521261,26,2,578,23
0,166739,33,2,438,22
0,269240,18,2,423,33
0,380087,78,2,423,17
0,127774,73,2,222,33
0,774477,61,2,497,22
0,793980,35,2,237,24
0,121729,33,2,229,22
0,47227,73,2,530,36
0,225358,56,2,510,28
0,638318,63,2,315,33
0,782594,39,2,665,22
0,188515,26,2,232,25
0,549755,71,2,476,28
0,774014,73,2,472,38
0,158082,74,2,609,16
0,91955,67,2,441,37
0,770023,62,2,202,40
0,596174,72,2,335,18
0,177110,45,2,494,17
0,628468,26,2,449,26
0,707236,53,2,415,11
0,493461,33,2,442,13
0,55851,29,2,563,24
0,486987,42,2,474,28
0,67573,42,2,668,13
0,732589,40,2,669,33
0,50722,77,2,715,20
0,527425,18,2,322,29
0,109303,53,2,224,13
0,321904,46,2,720,15
0,601120,76,2,406,12
0,321298,42,2,406,27
0,728941,23,2,683,39
0,569374,65,2,574,29
0,413338,47,2,794,31
0,436533,21,2,534,40
0,482778,83,2,643,26
0,608949,38,2,377,25
0,178837,55,2,654,26
0,562424,73,2,515,21
0,553668,73,2,757,35
0,441385,88,2,774,29
0,282157,86,2,507,16
0,480449,44,2,330,24
0,340508,31,2,307,28
0,36019,29,2,461,15
0,440750,82,2,510,18
0,500714,88,2,726,27
0,367503,79,2,329,29
0,452574,86,2,664,38
0,301165,80,2,660,19
0,129700,79,2,524,13
0,200115,62,2,316,32
0,257218,67,2,355,31
0,216322,70,2,771,29
0,414924,37,2,691,15
0,584375,18,2,540,31
0,687171,55,2,203,35
0,99341,30,2,434,21
0,86699,27,2,732,22
0,148544,83,2,690,17
0,529798,36,2,563,31
0,700866,90,2,722,17
0,516400,59,2,349,10
0,71099,37,2,794,15
0,239153,39,2,380,25
0,600889,25,2,288,28
0,92192,88,2,697,31
0,525219,49,2,627,28
0,588450,61,2,779,30
0,307137,37,2,540,26
0,86845,57,2,732,24
0,702887,20,2,681,27
0,638642,81,2,614,37
0,142919,81,2,740,25
0,664469,49,2,379,22
0,655077,46,2,747,21
0,142163,27,2,285,31
0,284221,89,2,373,33
0,595706,52,2,247,10
0,425519,24,2,612,21
0,228910,65,2,686,22
0,262665,78,2,566,22
0,113817,63,2,797,15
0,350039,31,2,599,13
0,679207,25,2,249,16
0,55507,85,2,667,34
0,325531,78,2,278,23
0,472731,53,2,242,17
0,91492,25,2,736,31
0,444162,34,2,786,39
0,388949,33,2,619,13
0,447952,29,2,501,21
0,342949,72,2,570,23
0,229022,37,2,430,12
0,711215,47,2,304,10
0,256273,50,2,429,28
0,72168,66,2,371,38
0,335052,40,2,229,40
0,758458,33,2,558,31
0,624255,32,2,291,16
0,385396,34,2,281,23
0,296036,34,2,788,17
0,678958,38,2,713,21
0,556603,72,2,249,16
0,417465,35,2,377,20
0,757851,42,2,704,38
0,503086,29,2,500,16
0,206762,31,2,481,10
0,152911,65,2,713,20
0,730045,48,2,587,23
0,70125,23,2,589,29
0,220420,85,2,271,34
0,240541,56,2,678,33
0,546360,29,2,661,29
0,105032,21,2,256,38
0,75708,86,2,624,19
0,364179,38,2,615,24
0,218666,89,2,458,30
0,227140,55,2,309,21
0,352141,90,2,682,24
0,585956,45,2,228,29
0,428234,72,2,731,18
0,752482,84,2,564,12
0,436889,62,2,306,26
0,648165,80,2,454,22
0,289819,75,2,311,18
0,793480,76,2,797,34
0,131761,25,2,642,35
0,105881,88,2,675,15
0,468463,30,2,481,35
0,298483,37,2,692,14
0,725443,64,2,469,37
0,484362,40,2,317,25
0,99777,79,2,512,33
0,206363,19,2,460,31
0,400663,79,2,610,28
0,221265,74,2,395,15
0,208915,52,2,658,37
0,377122,79,2,778,20
0,32571,47,2,363,39
0,457594,24,2,583,13
0,250253,31,2,704,27
0,74832,27,2,761,27
0,591027,80,2,267,10
0,397075,36,2,303,26
0,561113,84,2,559,24
0,698507,42,2,724,10
0,120506,33,2,714,37
0,101061,44,2,418,14
0,332428,83,2,450,39
0,437982,64,2,591,29
0,101908,33,2,418,15
0,460487,32,2,793,33
0,433232,39,2,442,23
0,44250,76,2,750,13
0,506289,59,2,692,19
0,190909,47,2,655,37
0,378402,46,2,595,21
0,130602,23,2,287,31
0,394732,27,2,598,15
0,695512,31,2,577,37
0,448056,66,2,509,12
0,678037,67,2,506,24
0,89186,61,2,457,28
0,518799,57,2,235,38
0,792703,89,2,598,18
0,712445,37,2,221,37
0,507967,60,2,671,37
0,740617,41,2,390,16
0,417038,54,2,349,27
0,679809,86,2,717,37
0,566522,67,2,237,33
0,448307,88,2,384,25
0,378165,90,2,638,30
0,638281,73,2,266,18
0,541252,74,2,648,38
0,753039,34,2,434,15
0,317089,22,2,286,14
0,400148,36,2,263,40
0,213442,50,2,324,28
0,315933,43,2,585,23
0,349074,44,2,268,17
0,102040,52,2,368,22
0,643289,63,2,475,19
0,228541,30,2,365,17
0,796117,26,2,264,30
0,364315,56,2,220,39
0,770822,72,2,259,40
0,89167,75,2,539,30
0,568933,31,2,543,34
0,146061,47,2,428,22
0,452228,79,2,215,33
0,463638,20,2,220,18
0,696879,55,2,501,20
0,364860,22,2,767,23
0,346470,39,2,633,12
0,529317,31,2,467,21
0,605816,60,2,234,15
0,409146,73,2,428,40
0,249600,81,2,467,37
0,328101,79,2,458,37
0,115014,36,2,759,29
0,156368,26,2,300,22
0,588519,48,2,493,19
0,499744,69,2,691,28
0,315999,21,2,225,19
0,289214,29,2,765,11
0,268556,69,2,796,24
0,628103,31,2,254,37
0,103932,48,2,554,24
0,702848,68,2,759,14
0,562109,56,2,424,28
0,205923,37,2,329,24
0,727641,64,2,406,11
0,613138,46,2,555,20
0,413046,86,2,735,29
0,217262,47,2,676,23
0,357439,80,2,430,24
0,509777,25,2,619,29
0,349122,36,2,434,10
0,221687,76,2,654,15
0,432622,78,2,656,34
0,307018,72,2,384,35
0,702051,90,2,479,15
0,539943,26,2,538,33
0,272607,80,2,358,35
0,634632,85,2,608,10
0,105414,35,2,616,34
0,279144,19,2,740,35
0,363643,74,2,604,32
0,217438,27,2,695,40
0,404191,28,2,696,23
0,412065,49,2,627,17
0,666970,59,2,716,14
0,620522,73,2,458,19
0,193574,72,2,674,30
0,493221,61,2,460,35
0,112432,30,2,241,26
0,171114,47,2,316,21
0,159849,44,2,687,20
0,577377,64,2,465,33
0,289321,43,2,705,18
0,553180,83,2,393,15
0,436436,18,2,442,39
0,583053,49,2,291,19
0,662498,65,2,427,30
0,93158,37,2,288,32
0,323536,77,2,616,14
0,689668,30,2,710,13
0,121192,86,2,682,11
0,600201,71,2,696,38
0,200325,84,2,435,28
0,37408,44,2,297,14
0,643013,56,2,580,20
0,628719,62,2,481,23
0,111138,39,2,797,13
0,198762,36,2,732,25
0,276756,34,2,464,24
0,274003,52,2,375,23
0,794928,25,2,461,39
0,530117,67,2,232,24
0,276811,50,2,271,12
0,404039,66,2,705,21
0,313513,66,2,276,17
0,167311,69,2,651,20
0,360358,32,2,516,38
0,531416,22,2,321,20
0,523676,48,2,249,34
0,223175,21,2,289,33
0,737334,35,2,484,15
0,758095,45,2,256,40
0,661608,33,2,217,18
0,377333,31,2,351,22
0,527229,37,2,408,39
0,653851,38,2,565,40
0,701390,29,2,494,38
0,528750,23,2,281,25
0,501356,35,2,543,24
0,388669,65,2,457,28
0,305393,67,2,691,40
0,95737,66,2,541,26
0,496112,82,2,439,24
0,496346,82,2,468,34
0,639549,27,2,568,15
0,366985,37,2,355,38
0,582260,49,2,432,19
0,285270,29,2,605,38
0,356192,83,2,600,32
0,694893,50,2,292,16
0,568435,55,2,696,22
0,447280,55,2,764,31
0,632115,63,2,264,13
0,123400,22,2,768,38
0,793717,90,2,536,30
0,256866,32,2,714,33
0,140705,67,2,304,16
0,756478,73,2,361,37
0,367738,75,2,588,13
0,417956,66,2,279,16
0,35791,72,2,624,36
0,682928,41,2,365,27
0,798755,76,2,514,16
0,498097,18,2,577,27
0,202385,48,2,658,36
0,789939,27,2,291,22
0,494278,30,2,314,20
0,415628,47,2,639,39
0,249268,83,2,283,23
0,677253,53,2,610,32
0,764169,63,2,422,12
0,484390,72,2,753,26
0,621793,53,2,618,25
0,541804,32,2,290,20
0,209551,62,2,367,28
0,219247,38,2,281,31
0,585793,61,2,530,13
0,752518,36,2,240,31
0,482230,76,2,339,20
0,786158,82,2,772,25
0,170035,61,2,315,14
0,783156,76,2,478,10
0,337456,50,2,451,10
0,88369,62,2,285,23
0,363671,40,2,459,14
0,147592,50,2,373,27
0,89339,44,2,405,29
0,573156,63,2,394,33
0,762395,87,2,740,40
0,759469,64,2,464,38
0,128700,52,2,328,40
0,681877,61,2,693,22
0,454540,60,2,350,14
0,645220,51,2,793,18
0,459402,78,2,445,15
0,105809,69,2,588,16
0,765873,54,2,342,40
0,377961,80,2,380,24
0,334078,19,2,460,26
0,457552,23,2,537,15
0,481569,39,2,240,33
0,632288,87,2,476,12
0,597467,51,2,586,15
0,674695,26,2,256,36
0,252230,83,2,620,28
0,732261,23,2,321,39
0,231999,45,2,342,37
0,767486,58,2,565,30
0,33636,61,2,567,33
0,352587,80,2,411,36
0,751735,79,2,775,35
0,532404,27,2,296,29
0,221597,19,2,706,36
0,610636,46,2,571,28
0,248749,77,2,584,21
0,533177,85,2,668,10
0,122751,46,2,447,20
0,193283,23,2,412,14
0,88531,56,2,528,37
0,124780,50,2,536,35
0,313086,75,2,557,18
0,535229,30,2,509,20
0,460492,68,2,798,38
0,495245,51,2,731,24
0,667524,74,2,292,23
0,206911,86,2,398,36
0,578202,67,2,638,13
0,683225,70,2,447,29
0,592742,27,2,735,39
0,749553,57,2,334,26
0,617092,85,2,482,21
0,746756,36,2,505,16
0,587661,63,2,648,14
0,184545,21,2,250,39
0,33010,29,2,732,40
0,509682,73,2,258,39
0,392299,83,2,497,34
0,360311,66,2,564,13
0,237058,49,2,339,16
0,372965,40,2,529,27
0,462429,83,2,201,36
0,426074,63,2,251,10
0,759099,36,2,761,16
0,428596,58,2,334,22
0,756257,65,2,643,27
0,578316,64,2,248,24
0,110532,19,2,469,17
0,547499,71,2,296,26
0,257958,88,2,306,21
0,682240,39,2,245,19
0,246969,44,2,373,38
0,601660,27,2,561,12
0,326085,78,2,758,18
0,337266,68,2,709,14
0,183656,26,2,524,36
0,514331,90,2,466,28
0,188798,71,2,315,32
0,129571,47,2,321,20
0,280185,25,2,241,12
0,418231,54,2,777,25
0,611296,79,2,258,18
0,459663,55,2,594,25
0,216095,81,2,488,26
0,153492,57,2,620,20
0,364539,76,2,725,13
0,53607,89,2,675,20
0,664523,21,2,287,21
0,592409,83,2,372,25
0,620074,84,2,272,16
0,312445,87,2,328,21
0,127474,89,2,472,17
0,501015,29,2,212,16
0,471495,70,2,291,22
0,364892,61,2,568,31
0,207256,29,2,303,35
0,442402,65,2,612,35
0,284397,33,2,343,31
0,770539,70,2,663,16
0,86440,87,2,361,23
0,586413,46,2,597,34
0,384365,84,2,662,17
0,773532,59,2,204,10
0,230198,37,2,415,10
0,415922,77,2,254,27
0,684295,52,2,454,34
0,446212,70,2,696,33
0,51893,82,2,321,30
0,251027,36,2,567,25
0,375378,79,2,283,19
0,566871,78,2,701,10
0,655064,27,2,427,17
0,311874,68,2,474,34
0,357724,27,2,240,31
0,475089,61,2,440,35
0,459160,18,2,798,19
0,688724,33,2,506,36
0,32675,33,2,362,30
0,774652,74,2,244,31
0,788313,27,2,712,22
0,404162,79,2,480,34
0,211689,28,2,306,33
0,335072,21,2,306,40
0,666408,66,2,750,39
0,297256,20,2,489,32
0,89027,25,2,421,15
0,451478,51,2,641,32
0,171830,47,2,691,25
0,109474,70,2,310,33
0,606166,89,2,643,24
0,685986,85,2,767,24
0,115324,41,2,502,31
0,686490,54,2,674,22
0,773681,79,2,517,12
0,482127,83,2,793,29
0,345399,22,2,358,14
0,472055,63,2,290,40
0,211124,41,2,626,37
0,380880,49,2,419,16
0,524877,56,2,757,21
0,706640,25,2,727,11
0,474265,39,2,579,34
0,107563,51,2,658,30
0,324838,51,2,479,20
0,692357,83,2,252,30
0,557162,46,2,780,38
0,377584,25,2,543,19
0,443643,44,2,623,40
0,290883,87,2,391,37
0,593117,46,2,361,23
0,538525,73,2,749,27
0,207396,48,2,562,20
0,356583,70,2,293,12
0,197959,90,2,657,34
0,410055,71,2,260,22
0,162547,69,2,222,13
0,703345,51,2,445,28
0,99039,25,2,636,26
0,267500,22,2,362,34
0,290713,20,2,335,13
0,159646,21,2,312,22
0,230012,28,2,568,22
0,296586,63,2,432,11
0,244163,88,2,246,18
0,533374,29,2,398,10
0,583704,59,2,317,20
0,746683,67,2,739,13
0,174836,74,2,778,10
0,530685,57,2,215,30
0,423944,43,2,449,39
0,471691,48,2,507,29
0,638394,81,2,580,37
0,664270,75,2,357,30
0,642858,34,2,336,17
0,148690,79,2,604,22
0,382204,20,2,457,35
0,169525,57,2,522,39
0,284645,27,2,257,26
0,477266,77,2,767,32
0,155370,72,2,281,35
0,778192,42,2,237,21
0,385633,70,2,524,32
0,280383,70,2,781,38
0,145145,25,2,339,25
0,712530,42,2,505,14
0,488954,63,2,797,16
0,523345,88,2,789,33
0,60175,44,2,721,19
0,610674,73,2,686,33
0,448973,50,2,719,22
0,264709,60,2,602,35
0,723041,60,2,607,21
0,238867,87,2,268,14
0,597373,20,2,762,28
0,661808,32,2,711,25
0,73475,88,2,337,35
0,787019,65,2,605,12
0,235201,43,2,771,10
0,756816,76,2,256,34
0,271564,79,2,643,24
0,265216,40,2,617,20
0,726575,38,2,592,21
0,467130,75,2,482,15
0,233913,57,2,755,36
0,319231,18,2,614,25
0,212124,90,2,571,37
0,387188,73,2,447,10
0,463377,79,2,330,17
0,347950,63,2,711,33
0,519412,75,2,208,35
0,364217,40,2,291,18
0,138441,35,2,739,20
0,594093,35,2,290,17
0,89636,89,2,539,31
0,391570,64,2,611,29
0,489917,58,2,579,38
0,301269,83,2,737,15
0,258471,35,2,361,18
0,317577,62,2,594,32
0,582589,58,2,583,37
0,402399,85,2,258,40
0,286293,28,2,558,22
0,338345,62,2,610,28
0,409497,70,2,541,39
0,781396,70,2,687,13
0,292862,73,2,228,37
0,469315,37,2,342,39
0,618540,59,2,279,24
0,122548,33,2,698,18
0,494658,49,2,611,35
0,307292,87,2,730,30
0,129060,46,2,773,33
0,713881,60,2,323,39
0,185511,81,2,265,31
0,35562,21,2,569,13
0,558375,73,2,743,28
0,536035,51,2,581,39
0,740275,43,2,246,24
0,236540,57,2,671,22
0,232596,27,2,320,34
0,332933,61,2,784,40
0,499300,81,2,407,37
0,373113,75,2,498,18
0,445673,60,2,238,11
0,682188,63,2,358,15
0,209239,54,2,264,16
0,36344,42,2,280,18
0,495564,21,2,625,18
0,426234,63,2,398,30
0,667307,38,2,335,21
0,261023,88,2,324,13
0,621069,48,2,473,35
0,136441,35,2,483,38
0,293144,29,2,433,21
0,569036,44,2,585,20
0,731341,42,2,451,20
0,189673,30,2,750,11
0,721463,24,2,359,29
0,593023,23,2,739,29
0,672434,79,2,588,14
0,538338,21,2,757,12
0,614873,18,2,345,14
0,766768,63,2,588,23
0,30074,22,2,321,26
0,583126,44,2,447,29
0,144723,35,2,748,19
0,715211,52,2,231,38
0,172567,62,2,201,10
0,546836,25,2,534,37
0,668527,66,2,609,37
0,457212,61,2,393,13
0,675510,25,2,423,27
0,571567,61,2,212,30
0,90271,30,2,797,34
0,122238,29,2,684,25
0,559928,53,2,420,19
0,642665,59,2,202,12
0,374333,46,2,275,29
0,653011,34,2,260,32
0,324933,89,2,395,33
0,259943,40,2,796,25
0,568507,49,2,413,11
0,333919,42,2,287,36
0,646655,63,2,512,37
0,31085,54,2,479,22
0,159778,60,2,602,35
0,69304,84,2,235,30
0,211402,28,2,271,24
0,269911,55,2,701,38
0,268225,28,2,380,36
0,590978,44,2,437,10
0,774738,56,2,515,40
0,444162,53,2,225,22
0,92654,38,2,771,33
0,289395,53,2,380,29
0,60153,52,2,774,10
0,387069,33,2,730,13
0,595663,88,2,760,26
0,73254,47,2,320,25
0,670045,33,2,670,19
0,500402,59,2,741,37
0,139312,69,2,502,24
0,209123,39,2,220,31
0,76364,23,2,540,21
0,134860,41,2,631,22
0,717497,53,2,338,39
0,307849,60,2,661,32
0,564703,66,2,720,23
0,274655,34,2,227,23
0,636502,30,2,388,31
0,301101,83,2,761,22
0,86411,53,2,519,24
0,618902,55,2,317,31
0,596065,62,2,294,40
0,111923,49,2,378,28
0,81787,33,2,615,10
0,460781,62,2,573,21
0,676157,43,2,248,14
0,45613,28,2,704,10
0,39325,25,2,358,28
0,682237,20,2,558,33
0,188417,83,2,494,23
0,51952,28,2,670,32
0,180123,23,2,469,27
0,327343,62,2,266,10
0,146071,47,2,607,36
0,764499,60,2,331,27
0,755580,85,2,746,25
0,666580,85,2,450,32
0,121625,31,2,346,11
0,204219,37,2,788,24
0,101889,39,2,748,19
0,53334,69,2,716,22
0,745845,58,2,677,32
0,221767,40,2,508,40
0,748034,69,2,707,26
0,355483,39,2,245,18
0,74322,71,2,483,11
0,678346,22,2,520,11
0,695532,56,2,670,23
0,317888,40,2,731,11
0,270525,18,2,358,29
0,363763,59,2,530,27
0,476501,49,2,589,15
0,234757,75,2,433,22
0,526050,43,2,345,10
0,416428,54,2,572,38
0,488916,43,2,572,37
0,684255,40,2,635,36
0,587159,62,2,726,39
0,70460,88,2,333,30
0,705418,63,2,728,30
0,395654,19,2,494,23
0,236706,25,2,305,20
0,456107,62,2,483,15
0,40080,50,2,577,31
0,430476,48,2,751,37
0,167183,64,2,707,33
0,612952,40,2,658,40
0,213072,71,2,778,34
0,581074,49,2,789,33
0,216257,18,2,586,32
0,768331,25,2,290,27
0,205378,71,2,549,20
0,252304,76,2,337,25
0,681389,73,2,534,20
0,480470,75,2,268,23
0,610155,86,2,792,35
0,281813,77,2,453,33
0,464992,19,2,404,40
0,552476,44,2,464,27
0,662084,45,2,533,28
0,686050,77,2,652,10
0,337525,53,2,361,28
0,326174,82,2,627,19
0,574748,19,2,514,30
0,454737,59,2,263,20
0,769144,58,2,411,26
0,641731,37,2,402,35
0,556035,87,2,356,33
0,528711,35,2,498,39
0,370646,26,2,585,19
0,357979,34,2,525,38
0,527602,50,2,576,33
0,725983,49,2,550,26
0,569035,65,2,290,39
0,53942,87,2,797,28
0,105410,51,2,462,10
0,118098,41,2,512,29
0,728334,65,2,447,38
0,424862,36,2,268,29
0,588629,65,2,645,29
0,792340,44,2,534,32
0,523549,67,2,237,33
0,478260,48,2,581,30
0,526915,46,2,286,29
0,123113,86,2,732,18
0,680123,39,2,213,31
0,149668,30,2,646,34
0,87451,40,2,324,19
0,215685,38,2,648,15
0,127740,24,2,454,23
0,395502,33,2,322,11
0,311610,23,2,339,32
0,640872,85,2,437,20
0,637237,32,2,697,11
0,391711,41,2,525,27
0,50313,47,2,780,14
0,164740,22,2,294,28
0,148670,68,2,705,40
0,564127,86,2,799,29
0,334163,59,2,615,28
0,253386,39,2,456,25
0,731388,79,2,418,10
0,553723,29,2,592,19
0,156332,50,2,217,17
0,405602,44,2,761,25
0,608654,34,2,586,32
0,368994,23,2,727,16
0,743655,27,2,652,11
0,519047,79,2,730,12
0,464731,51,2,414,23
0,460411,35,2,394,37
0,360425,18,2,373,29
0,519188,24,2,492,37
0,85448,45,2,503,11
0,470721,69,2,474,27
0,30799,60,2,289,14
0,66142,75,2,721,25
0,658226,25,2,459,26
0,62421,44,2,533,38
0,352512,39,2,263,21
0,299953,26,2,743,21
0,95578,67,2,632,17
0,796175,59,2,347,34
0,244037,36,2,372,13
0,733081,29,2,767,38
0,724146,31,2,220,40
0,648220,37,2,734,28
0,668058,79,2,474,34
0,153939,79,2,756,29
0,647485,69,2,287,36
0,493658,81,2,474,21
0,34718,73,2,577,35
0,591350,51,2,341,34
0,65262,34,2,788,21
0,584497,38,2,714,33
0,596101,21,2,588,40
0,468903,80,2,658,25
0,125064,29,2,521,38
0,81334,50,2,707,29
0,389543,53,2,255,26
0,93467,82,2,596,17
0,155678,75,2,611,32
0,317699,26,2,274,16
0,684507,80,2,334,11
0,388995,39,2,696,21
0,556845,56,2,449,29
0,497985,76,2,784,18
0,405852,33,2,634,39
0,710195,59,2,505,22
0,94279,51,2,582,12
0,611739,67,2,660,11
0,117391,45,2,376,37
0,106894,33,2,413,16
0,420259,84,2,676,23
0,416425,76,2,607,22
0,534937,23,2,220,30
0,779506,82,2,486,40
0,554188,57,2,291,24
0,629739,81,2,371,35
0,147366,89,2,716,36
0,474643,75,2,267,25
0,39014,22,2,322,30
0,496241,76,2,502,36
0,333145,74,2,533,29
0,408992,52,2,375,22
0,301823,18,2,531,16
0,702683,45,2,710,10
0,81314,38,2,378,37
0,541026,84,2,539,39
0,394041,62,2,253,36
0,74430,89,2,222,22
0,42564,29,2,706,29
0,399264,36,2,535,38
0,297716,41,2,746,16
0,494888,84,2,631,29
0,556655,55,2,659,15
0,294733,37,2,626,33
0,332617,60,2,736,26
0,345119,22,2,323,39
0,549192,36,2,347,35
0,77797,86,2,731,16
0,362486,46,2,412,36
